Date,Store,Product,Category,Actual_Sales,Predicted_Sales,Unit_Price
2026-03-06,Store D - Airport,Lettuce,Fresh Produce,76,71,1.84
2026-03-06,Store D - Airport,Tomatoes,Fresh Produce,91,94,2.28
2026-03-06,Store D - Airport,Milk,Dairy,81,81,1.62
2026-03-06,Store D - Airport,Cheese,Dairy,94,89,5.3
2026-03-06,Store D - Airport,Yogurt,Dairy,58,55,1.93
2026-03-06,Store D - Airport,Chicken,Meat,92,86,7.7
2026-03-06,Store D - Airport,Beef,Meat,48,45,10.62
2026-03-06,Store D - Airport,Bread,Bakery,64,66,2.93
2026-03-06,Store D - Airport,Oranges,Fresh Produce,58,54,2.12
2026-03-06,Store D - Airport,Carrots,Fresh Produce,74,71,1.63
2026-03-06,Store D - Airport,Salmon,Meat,90,95,11.01
2026-03-06,Store D - Airport,Butter,Dairy,50,49,3.7
2026-03-06,Store D - Airport,Muffins,Bakery,89,94,2.71
2026-03-07,Store D - Airport,Apples,Fresh Produce,125,118,2.71
2026-03-07,Store D - Airport,Bananas,Fresh Produce,65,67,1.23
2026-03-07,Store D - Airport,Lettuce,Fresh Produce,114,115,1.97
2026-03-07,Store D - Airport,Tomatoes,Fresh Produce,81,86,2.16
2026-03-07,Store D - Airport,Milk,Dairy,65,66,1.53
2026-03-07,Store D - Airport,Cheese,Dairy,94,98,4.98
2026-03-07,Store D - Airport,Yogurt,Dairy,69,72,1.81
2026-03-07,Store D - Airport,Chicken,Meat,53,56,7.1
2026-03-07,Store D - Airport,Beef,Meat,114,116,10.85
2026-03-07,Store D - Airport,Bread,Bakery,52,52,2.62
2026-03-07,Store D - Airport,Oranges,Fresh Produce,138,144,2.12
2026-03-07,Store D - Airport,Carrots,Fresh Produce,124,117,1.5
2026-03-07,Store D - Airport,Salmon,Meat,71,71,12.62
2026-03-07,Store D - Airport,Butter,Dairy,110,105,3.52
2026-03-07,Store D - Airport,Muffins,Bakery,99,99,2.91
2026-03-08,Store D - Airport,Apples,Fresh Produce,78,77,2.52
2026-03-08,Store D - Airport,Bananas,Fresh Produce,41,39,1.15
2026-03-08,Store D - Airport,Lettuce,Fresh Produce,87,84,1.73
2026-03-08,Store D - Airport,Tomatoes,Fresh Produce,47,46,2.2
2026-03-08,Store D - Airport,Milk,Dairy,83,77,1.61
2026-03-08,Store D - Airport,Cheese,Dairy,71,73,5.46
2026-03-08,Store D - Airport,Yogurt,Dairy,86,81,1.98
2026-03-08,Store D - Airport,Chicken,Meat,40,37,8.23
2026-03-08,Store D - Airport,Beef,Meat,46,42,10.17
2026-03-08,Store D - Airport,Bread,Bakery,90,86,2.79
2026-03-08,Store D - Airport,Oranges,Fresh Produce,115,112,1.99
2026-03-08,Store D - Airport,Carrots,Fresh Produce,40,41,1.62
2026-03-08,Store D - Airport,Salmon,Meat,96,94,12.45
2026-03-08,Store D - Airport,Butter,Dairy,110,113,3.15
2026-03-08,Store D - Airport,Muffins,Bakery,59,59,2.96
2026-03-09,Store D - Airport,Apples,Fresh Produce,105,108,2.65
2026-03-09,Store D - Airport,Bananas,Fresh Produce,67,62,1.13
2026-03-09,Store D - Airport,Lettuce,Fresh Produce,91,92,1.74
2026-03-09,Store D - Airport,Tomatoes,Fresh Produce,83,86,2.19
2026-03-09,Store D - Airport,Milk,Dairy,96,89,1.57
2026-03-09,Store D - Airport,Cheese,Dairy,36,36,5.11
2026-03-09,Store D - Airport,Yogurt,Dairy,81,82,1.97
2026-03-09,Store D - Airport,Chicken,Meat,102,96,7.95
2026-03-09,Store D - Airport,Beef,Meat,87,92,10.21
2026-03-09,Store D - Airport,Bread,Bakery,33,31,3.01
2026-03-09,Store D - Airport,Oranges,Fresh Produce,33,33,2.01
2026-03-09,Store D - Airport,Carrots,Fresh Produce,82,77,1.63
2026-03-09,Store D - Airport,Salmon,Meat,69,67,11.26
2026-03-09,Store D - Airport,Butter,Dairy,33,32,3.33
2026-03-09,Store D - Airport,Muffins,Bakery,107,105,3.28
2026-03-10,Store D - Airport,Apples,Fresh Produce,50,47,2.6
2026-03-10,Store D - Airport,Bananas,Fresh Produce,101,99,1.29
2026-03-10,Store D - Airport,Lettuce,Fresh Produce,40,40,1.65
2026-03-10,Store D - Airport,Tomatoes,Fresh Produce,55,51,2.15
2026-03-10,Store D - Airport,Milk,Dairy,32,34,1.38
2026-03-10,Store D - Airport,Cheese,Dairy,95,101,5.15
2026-03-10,Store D - Airport,Yogurt,Dairy,58,59,2.11
2026-03-10,Store D - Airport,Chicken,Meat,80,79,7.18
2026-03-10,Store D - Airport,Beef,Meat,55,55,10.86
2026-03-10,Store D - Airport,Bread,Bakery,76,80,2.58
2026-03-10,Store D - Airport,Oranges,Fresh Produce,100,97,2.07
2026-03-10,Store D - Airport,Carrots,Fresh Produce,55,57,1.4
2026-03-10,Store D - Airport,Salmon,Meat,55,54,11.13
2026-03-10,Store D - Airport,Butter,Dairy,38,39,3.81
2026-03-10,Store D - Airport,Muffins,Bakery,66,66,2.8
2026-03-11,Store D - Airport,Apples,Fresh Produce,80,79,2.72
2026-03-11,Store D - Airport,Bananas,Fresh Produce,68,69,1.31
2026-03-11,Store D - Airport,Lettuce,Fresh Produce,62,64,1.7
2026-03-11,Store D - Airport,Tomatoes,Fresh Produce,94,87,2.31
2026-03-11,Store D - Airport,Milk,Dairy,33,33,1.54
2026-03-11,Store D - Airport,Cheese,Dairy,53,54,4.88
2026-03-11,Store D - Airport,Yogurt,Dairy,78,79,2.0
2026-03-11,Store D - Airport,Chicken,Meat,65,63,6.75
2026-03-11,Store D - Airport,Beef,Meat,35,35,10.47
2026-03-11,Store D - Airport,Bread,Bakery,44,44,2.66
2026-03-11,Store D - Airport,Oranges,Fresh Produce,39,37,1.88
2026-03-11,Store D - Airport,Carrots,Fresh Produce,70,67,1.58
2026-03-11,Store D - Airport,Salmon,Meat,28,26,12.16
2026-03-11,Store D - Airport,Butter,Dairy,67,70,3.65
2026-03-11,Store D - Airport,Muffins,Bakery,43,41,2.77
2026-03-12,Store D - Airport,Apples,Fresh Produce,35,35,2.74
2026-03-12,Store D - Airport,Bananas,Fresh Produce,73,76,1.21
2026-03-12,Store D - Airport,Lettuce,Fresh Produce,71,72,1.73
2026-03-12,Store D - Airport,Tomatoes,Fresh Produce,43,44,2.18
2026-03-12,Store D - Airport,Milk,Dairy,60,59,1.61
2026-03-12,Store D - Airport,Cheese,Dairy,55,58,4.53
2026-03-12,Store D - Airport,Yogurt,Dairy,96,90,1.9
2026-03-12,Store D - Airport,Chicken,Meat,36,37,7.62
2026-03-12,Store D - Airport,Beef,Meat,87,83,10.94
2026-03-12,Store D - Airport,Bread,Bakery,27,27,2.79
2026-03-12,Store D - Airport,Oranges,Fresh Produce,98,95,2.1
2026-03-12,Store D - Airport,Carrots,Fresh Produce,63,64,1.46
2026-03-12,Store D - Airport,Salmon,Meat,68,64,13.1
2026-03-12,Store D - Airport,Butter,Dairy,44,42,3.52
2026-03-12,Store D - Airport,Muffins,Bakery,77,76,3.13
2026-03-13,Store D - Airport,Apples,Fresh Produce,67,67,2.36
2026-03-13,Store D - Airport,Bananas,Fresh Produce,75,77,1.32
2026-03-13,Store D - Airport,Lettuce,Fresh Produce,24,24,1.96
2026-03-13,Store D - Airport,Tomatoes,Fresh Produce,46,49,2.33
2026-03-13,Store D - Airport,Milk,Dairy,75,76,1.5
2026-03-13,Store D - Airport,Cheese,Dairy,37,34,4.8
2026-03-13,Store D - Airport,Yogurt,Dairy,80,83,1.89
2026-03-13,Store D - Airport,Chicken,Meat,45,42,8.19
2026-03-13,Store D - Airport,Beef,Meat,45,43,9.54
2026-03-13,Store D - Airport,Bread,Bakery,40,39,2.71
2026-03-13,Store D - Airport,Oranges,Fresh Produce,85,88,2.09
2026-03-13,Store D - Airport,Carrots,Fresh Produce,53,54,1.48
2026-03-13,Store D - Airport,Salmon,Meat,60,63,12.58
2026-03-13,Store D - Airport,Butter,Dairy,58,58,3.28
2026-03-13,Store D - Airport,Muffins,Bakery,77,75,2.91
2026-03-14,Store D - Airport,Apples,Fresh Produce,31,32,2.39
2026-03-14,Store D - Airport,Bananas,Fresh Produce,95,88,1.18
2026-03-14,Store D - Airport,Lettuce,Fresh Produce,46,47,1.79
2026-03-14,Store D - Airport,Tomatoes,Fresh Produce,61,59,2.02
2026-03-14,Store D - Airport,Milk,Dairy,79,81,1.56
2026-03-14,Store D - Airport,Cheese,Dairy,40,41,5.04
2026-03-14,Store D - Airport,Yogurt,Dairy,51,52,1.92
2026-03-14,Store D - Airport,Chicken,Meat,53,56,7.01
2026-03-14,Store D - Airport,Beef,Meat,115,111,9.79
2026-03-14,Store D - Airport,Bread,Bakery,31,30,3.06
2026-03-14,Store D - Airport,Oranges,Fresh Produce,103,100,1.95
2026-03-14,Store D - Airport,Carrots,Fresh Produce,89,85,1.4
2026-03-14,Store D - Airport,Salmon,Meat,45,47,12.82
2026-03-14,Store D - Airport,Butter,Dairy,88,91,3.8
2026-03-14,Store D - Airport,Muffins,Bakery,55,52,3.3
2026-03-15,Store D - Airport,Apples,Fresh Produce,37,38,2.4
2026-03-15,Store D - Airport,Bananas,Fresh Produce,75,71,1.23
2026-03-15,Store D - Airport,Lettuce,Fresh Produce,115,121,1.73
2026-03-15,Store D - Airport,Tomatoes,Fresh Produce,88,82,2.36
2026-03-15,Store D - Airport,Milk,Dairy,60,57,1.47
2026-03-15,Store D - Airport,Cheese,Dairy,114,109,4.67
2026-03-15,Store D - Airport,Yogurt,Dairy,98,98,1.95
2026-03-15,Store D - Airport,Chicken,Meat,120,123,7.08
2026-03-15,Store D - Airport,Beef,Meat,42,40,9.5
2026-03-15,Store D - Airport,Bread,Bakery,77,72,2.73
2026-03-15,Store D - Airport,Oranges,Fresh Produce,40,39,2.13
2026-03-15,Store D - Airport,Carrots,Fresh Produce,90,95,1.64
2026-03-15,Store D - Airport,Salmon,Meat,47,45,12.3
2026-03-15,Store D - Airport,Butter,Dairy,92,86,3.57
2026-03-15,Store D - Airport,Muffins,Bakery,46,44,3.26
2026-03-16,Store D - Airport,Apples,Fresh Produce,78,76,2.28
2026-03-16,Store D - Airport,Bananas,Fresh Produce,83,85,1.24
2026-03-16,Store D - Airport,Lettuce,Fresh Produce,31,32,1.95
2026-03-16,Store D - Airport,Tomatoes,Fresh Produce,73,72,2.0
2026-03-16,Store D - Airport,Milk,Dairy,78,79,1.59
2026-03-16,Store D - Airport,Cheese,Dairy,29,27,4.78
2026-03-16,Store D - Airport,Yogurt,Dairy,71,73,1.99
2026-03-16,Store D - Airport,Chicken,Meat,29,29,7.13
2026-03-16,Store D - Airport,Beef,Meat,83,80,10.12
2026-03-16,Store D - Airport,Bread,Bakery,35,36,2.84
2026-03-16,Store D - Airport,Oranges,Fresh Produce,49,47,2.05
2026-03-16,Store D - Airport,Carrots,Fresh Produce,52,53,1.5
2026-03-16,Store D - Airport,Salmon,Meat,51,52,12.39
2026-03-16,Store D - Airport,Butter,Dairy,39,38,3.6
2026-03-16,Store D - Airport,Muffins,Bakery,58,58,3.01
2026-03-17,Store D - Airport,Apples,Fresh Produce,67,66,2.47
2026-03-17,Store D - Airport,Bananas,Fresh Produce,39,37,1.3
2026-03-17,Store D - Airport,Lettuce,Fresh Produce,81,85,1.69
2026-03-17,Store D - Airport,Tomatoes,Fresh Produce,70,66,2.35
2026-03-17,Store D - Airport,Milk,Dairy,52,49,1.64
2026-03-17,Store D - Airport,Cheese,Dairy,34,35,4.51
2026-03-17,Store D - Airport,Yogurt,Dairy,57,55,2.01
2026-03-17,Store D - Airport,Chicken,Meat,85,88,7.01
2026-03-17,Store D - Airport,Beef,Meat,31,30,9.14
2026-03-17,Store D - Airport,Bread,Bakery,25,25,2.57
2026-03-17,Store D - Airport,Oranges,Fresh Produce,39,40,1.83
2026-03-17,Store D - Airport,Carrots,Fresh Produce,74,69,1.64
2026-03-17,Store D - Airport,Salmon,Meat,78,79,11.22
2026-03-17,Store D - Airport,Butter,Dairy,95,101,3.84
2026-03-17,Store D - Airport,Muffins,Bakery,70,71,2.86
2026-03-18,Store D - Airport,Apples,Fresh Produce,46,48,2.59
2026-03-18,Store D - Airport,Bananas,Fresh Produce,30,32,1.27
2026-03-18,Store D - Airport,Lettuce,Fresh Produce,49,50,1.86
2026-03-18,Store D - Airport,Tomatoes,Fresh Produce,45,45,2.0
2026-03-18,Store D - Airport,Milk,Dairy,48,46,1.43
2026-03-18,Store D - Airport,Cheese,Dairy,61,60,4.93
2026-03-18,Store D - Airport,Yogurt,Dairy,87,83,1.96
2026-03-18,Store D - Airport,Chicken,Meat,33,33,7.4
2026-03-18,Store D - Airport,Beef,Meat,33,34,10.04
2026-03-18,Store D - Airport,Bread,Bakery,52,55,3.06
2026-03-18,Store D - Airport,Oranges,Fresh Produce,86,90,2.19
2026-03-18,Store D - Airport,Carrots,Fresh Produce,65,69,1.56
2026-03-18,Store D - Airport,Salmon,Meat,65,63,12.73
2026-03-18,Store D - Airport,Butter,Dairy,67,64,3.58
2026-03-18,Store D - Airport,Muffins,Bakery,38,38,3.08
2026-03-19,Store D - Airport,Apples,Fresh Produce,33,31,2.38
2026-03-19,Store D - Airport,Bananas,Fresh Produce,89,92,1.26
2026-03-19,Store D - Airport,Lettuce,Fresh Produce,64,60,1.94
2026-03-19,Store D - Airport,Tomatoes,Fresh Produce,32,32,2.28
2026-03-19,Store D - Airport,Milk,Dairy,57,53,1.54
2026-03-19,Store D - Airport,Cheese,Dairy,50,52,5.5
2026-03-19,Store D - Airport,Yogurt,Dairy,28,26,2.0
2026-03-19,Store D - Airport,Chicken,Meat,77,79,7.36
2026-03-19,Store D - Airport,Beef,Meat,47,45,10.04
2026-03-19,Store D - Airport,Bread,Bakery,84,81,3.02
2026-03-19,Store D - Airport,Oranges,Fresh Produce,88,85,1.81
2026-03-19,Store D - Airport,Carrots,Fresh Produce,93,91,1.43
2026-03-19,Store D - Airport,Salmon,Meat,52,53,12.94
2026-03-19,Store D - Airport,Butter,Dairy,95,99,3.27
2026-03-19,Store D - Airport,Muffins,Bakery,66,61,2.91
2026-03-20,Store D - Airport,Apples,Fresh Produce,46,48,2.29
2026-03-20,Store D - Airport,Bananas,Fresh Produce,95,93,1.13
2026-03-20,Store D - Airport,Lettuce,Fresh Produce,72,71,1.92
2026-03-20,Store D - Airport,Tomatoes,Fresh Produce,58,57,2.41
2026-03-20,Store D - Airport,Milk,Dairy,27,26,1.52
2026-03-20,Store D - Airport,Cheese,Dairy,32,32,5.4
2026-03-20,Store D - Airport,Yogurt,Dairy,99,99,2.0
2026-03-20,Store D - Airport,Chicken,Meat,44,42,7.33
2026-03-20,Store D - Airport,Beef,Meat,64,60,10.52
2026-03-20,Store D - Airport,Bread,Bakery,83,88,2.82
2026-03-20,Store D - Airport,Oranges,Fresh Produce,70,71,1.97
2026-03-20,Store D - Airport,Carrots,Fresh Produce,66,70,1.57
2026-03-20,Store D - Airport,Salmon,Meat,86,88,11.1
2026-03-20,Store D - Airport,Butter,Dairy,66,62,3.24
2026-03-20,Store D - Airport,Muffins,Bakery,35,33,3.2
2026-03-21,Store D - Airport,Apples,Fresh Produce,41,39,2.6
2026-03-21,Store D - Airport,Bananas,Fresh Produce,41,40,1.17
2026-03-21,Store D - Airport,Lettuce,Fresh Produce,72,76,1.7
2026-03-21,Store D - Airport,Tomatoes,Fresh Produce,63,64,2.18
2026-03-21,Store D - Airport,Milk,Dairy,98,92,1.43
2026-03-21,Store D - Airport,Cheese,Dairy,65,62,4.98
2026-03-21,Store D - Airport,Yogurt,Dairy,93,95,2.12
2026-03-21,Store D - Airport,Chicken,Meat,111,108,7.13
2026-03-21,Store D - Airport,Beef,Meat,126,119,9.12
2026-03-21,Store D - Airport,Bread,Bakery,95,97,3.07
2026-03-21,Store D - Airport,Oranges,Fresh Produce,61,59,1.95
2026-03-21,Store D - Airport,Carrots,Fresh Produce,110,116,1.5
2026-03-21,Store D - Airport,Salmon,Meat,112,117,11.95
2026-03-21,Store D - Airport,Butter,Dairy,35,36,3.73
2026-03-21,Store D - Airport,Muffins,Bakery,103,98,3.28
2026-03-22,Store D - Airport,Apples,Fresh Produce,73,77,2.5
2026-03-22,Store D - Airport,Bananas,Fresh Produce,119,118,1.09
2026-03-22,Store D - Airport,Lettuce,Fresh Produce,86,81,1.71
2026-03-22,Store D - Airport,Tomatoes,Fresh Produce,91,94,2.41
2026-03-22,Store D - Airport,Milk,Dairy,86,82,1.39
2026-03-22,Store D - Airport,Cheese,Dairy,63,62,5.29
2026-03-22,Store D - Airport,Yogurt,Dairy,116,116,1.85
2026-03-22,Store D - Airport,Chicken,Meat,59,56,7.23
2026-03-22,Store D - Airport,Beef,Meat,97,98,10.17
2026-03-22,Store D - Airport,Bread,Bakery,107,106,2.89
2026-03-22,Store D - Airport,Oranges,Fresh Produce,81,84,1.82
2026-03-22,Store D - Airport,Carrots,Fresh Produce,114,114,1.41
2026-03-22,Store D - Airport,Salmon,Meat,101,94,12.18
2026-03-22,Store D - Airport,Butter,Dairy,40,41,3.78
2026-03-22,Store D - Airport,Muffins,Bakery,45,44,3.23
2026-03-23,Store D - Airport,Apples,Fresh Produce,51,48,2.74
2026-03-23,Store D - Airport,Bananas,Fresh Produce,66,69,1.3
2026-03-23,Store D - Airport,Lettuce,Fresh Produce,67,65,1.79
2026-03-23,Store D - Airport,Tomatoes,Fresh Produce,96,92,2.25
2026-03-23,Store D - Airport,Milk,Dairy,49,52,1.6
2026-03-23,Store D - Airport,Cheese,Dairy,63,63,4.76
2026-03-23,Store D - Airport,Yogurt,Dairy,32,33,1.94
2026-03-23,Store D - Airport,Chicken,Meat,68,72,7.77
2026-03-23,Store D - Airport,Beef,Meat,32,32,10.8
2026-03-23,Store D - Airport,Bread,Bakery,76,78,2.91
2026-03-23,Store D - Airport,Oranges,Fresh Produce,31,32,1.93
2026-03-23,Store D - Airport,Carrots,Fresh Produce,47,46,1.36
2026-03-23,Store D - Airport,Salmon,Meat,36,37,10.83
2026-03-23,Store D - Airport,Butter,Dairy,42,39,3.66
2026-03-23,Store D - Airport,Muffins,Bakery,103,107,3.0
2026-03-24,Store D - Airport,Apples,Fresh Produce,99,96,2.36
2026-03-24,Store D - Airport,Bananas,Fresh Produce,101,99,1.16
2026-03-24,Store D - Airport,Lettuce,Fresh Produce,117,120,1.74
2026-03-24,Store D - Airport,Tomatoes,Fresh Produce,42,39,2.03
2026-03-24,Store D - Airport,Milk,Dairy,89,94,1.43
2026-03-24,Store D - Airport,Cheese,Dairy,71,74,4.87
2026-03-24,Store D - Airport,Yogurt,Dairy,30,30,1.94
2026-03-24,Store D - Airport,Chicken,Meat,62,63,8.07
2026-03-24,Store D - Airport,Beef,Meat,59,60,9.93
2026-03-24,Store D - Airport,Bread,Bakery,84,85,2.52
2026-03-24,Store D - Airport,Oranges,Fresh Produce,72,72,1.84
2026-03-24,Store D - Airport,Carrots,Fresh Produce,76,70,1.4
2026-03-24,Store D - Airport,Salmon,Meat,51,51,11.76
2026-03-24,Store D - Airport,Butter,Dairy,36,37,3.25
2026-03-24,Store D - Airport,Muffins,Bakery,48,47,3.0
2026-03-25,Store D - Airport,Apples,Fresh Produce,68,69,2.43
2026-03-25,Store D - Airport,Bananas,Fresh Produce,77,80,1.31
2026-03-25,Store D - Airport,Lettuce,Fresh Produce,84,87,1.91
2026-03-25,Store D - Airport,Tomatoes,Fresh Produce,80,83,2.16
2026-03-25,Store D - Airport,Milk,Dairy,67,68,1.48
2026-03-25,Store D - Airport,Cheese,Dairy,46,44,5.01
2026-03-25,Store D - Airport,Yogurt,Dairy,40,37,2.1
2026-03-25,Store D - Airport,Chicken,Meat,74,74,8.18
2026-03-25,Store D - Airport,Beef,Meat,92,87,9.74
2026-03-25,Store D - Airport,Bread,Bakery,120,125,2.74
2026-03-25,Store D - Airport,Oranges,Fresh Produce,80,78,1.91
2026-03-25,Store D - Airport,Carrots,Fresh Produce,41,41,1.47
2026-03-25,Store D - Airport,Salmon,Meat,87,92,11.45
2026-03-25,Store D - Airport,Butter,Dairy,72,68,3.71
2026-03-25,Store D - Airport,Muffins,Bakery,75,71,3.22
2026-03-26,Store D - Airport,Apples,Fresh Produce,93,89,2.64
2026-03-26,Store D - Airport,Bananas,Fresh Produce,75,73,1.1
2026-03-26,Store D - Airport,Lettuce,Fresh Produce,115,112,1.77
2026-03-26,Store D - Airport,Tomatoes,Fresh Produce,40,39,2.26
2026-03-26,Store D - Airport,Milk,Dairy,72,71,1.49
2026-03-26,Store D - Airport,Cheese,Dairy,79,74,4.65
2026-03-26,Store D - Airport,Yogurt,Dairy,99,100,1.95
2026-03-26,Store D - Airport,Chicken,Meat,72,73,7.34
2026-03-26,Store D - Airport,Beef,Meat,60,59,10.83
2026-03-26,Store D - Airport,Bread,Bakery,42,44,2.98
2026-03-26,Store D - Airport,Oranges,Fresh Produce,116,118,2.0
2026-03-26,Store D - Airport,Carrots,Fresh Produce,40,42,1.56
2026-03-26,Store D - Airport,Salmon,Meat,66,68,12.54
2026-03-26,Store D - Airport,Butter,Dairy,117,123,3.58
2026-03-26,Store D - Airport,Muffins,Bakery,97,91,3.27
2026-03-27,Store D - Airport,Apples,Fresh Produce,41,41,2.35
2026-03-27,Store D - Airport,Bananas,Fresh Produce,78,79,1.23
2026-03-27,Store D - Airport,Lettuce,Fresh Produce,77,74,1.81
2026-03-27,Store D - Airport,Tomatoes,Fresh Produce,124,130,2.31
2026-03-27,Store D - Airport,Milk,Dairy,70,65,1.63
2026-03-27,Store D - Airport,Cheese,Dairy,38,38,4.93
2026-03-27,Store D - Airport,Yogurt,Dairy,108,115,2.17
2026-03-27,Store D - Airport,Chicken,Meat,61,60,8.09
2026-03-27,Store D - Airport,Beef,Meat,122,120,10.03
2026-03-27,Store D - Airport,Bread,Bakery,101,106,2.52
2026-03-27,Store D - Airport,Oranges,Fresh Produce,33,33,2.02
2026-03-27,Store D - Airport,Carrots,Fresh Produce,67,69,1.42
2026-03-27,Store D - Airport,Salmon,Meat,65,65,11.83
2026-03-27,Store D - Airport,Butter,Dairy,102,103,3.54
2026-03-27,Store D - Airport,Muffins,Bakery,83,82,2.99
2026-03-28,Store D - Airport,Apples,Fresh Produce,144,138,2.61
2026-03-28,Store D - Airport,Bananas,Fresh Produce,84,88,1.23
2026-03-28,Store D - Airport,Lettuce,Fresh Produce,110,107,1.95
2026-03-28,Store D - Airport,Tomatoes,Fresh Produce,52,54,2.23
2026-03-28,Store D - Airport,Milk,Dairy,85,89,1.4
2026-03-28,Store D - Airport,Cheese,Dairy,156,159,4.8
2026-03-28,Store D - Airport,Yogurt,Dairy,129,136,1.8
2026-03-28,Store D - Airport,Chicken,Meat,153,157,6.77
2026-03-28,Store D - Airport,Beef,Meat,63,61,10.38
2026-03-28,Store D - Airport,Bread,Bakery,114,119,3.01
2026-03-28,Store D - Airport,Oranges,Fresh Produce,98,96,1.94
2026-03-28,Store D - Airport,Carrots,Fresh Produce,104,101,1.47
2026-03-28,Store D - Airport,Salmon,Meat,130,135,11.19
2026-03-28,Store D - Airport,Butter,Dairy,70,66,3.26
2026-03-28,Store D - Airport,Muffins,Bakery,90,90,2.73
2026-03-29,Store D - Airport,Apples,Fresh Produce,90,93,2.45
2026-03-29,Store D - Airport,Bananas,Fresh Produce,46,42,1.28
2026-03-29,Store D - Airport,Lettuce,Fresh Produce,75,79,1.65
2026-03-29,Store D - Airport,Tomatoes,Fresh Produce,124,123,2.15
2026-03-29,Store D - Airport,Milk,Dairy,56,52,1.54
2026-03-29,Store D - Airport,Cheese,Dairy,121,120,5.46
2026-03-29,Store D - Airport,Yogurt,Dairy,154,144,2.07
2026-03-29,Store D - Airport,Chicken,Meat,66,67,7.07
2026-03-29,Store D - Airport,Beef,Meat,44,44,9.57
2026-03-29,Store D - Airport,Bread,Bakery,90,92,3.02
2026-03-29,Store D - Airport,Oranges,Fresh Produce,92,95,1.86
2026-03-29,Store D - Airport,Carrots,Fresh Produce,139,133,1.37
2026-03-29,Store D - Airport,Salmon,Meat,84,87,13.19
2026-03-29,Store D - Airport,Butter,Dairy,57,54,3.16
2026-03-29,Store D - Airport,Muffins,Bakery,147,154,2.86
2026-03-30,Store D - Airport,Apples,Fresh Produce,63,66,2.48
2026-03-30,Store D - Airport,Bananas,Fresh Produce,55,54,1.17
2026-03-30,Store D - Airport,Lettuce,Fresh Produce,82,84,1.78
2026-03-30,Store D - Airport,Tomatoes,Fresh Produce,70,66,1.98
2026-03-30,Store D - Airport,Milk,Dairy,58,59,1.6
2026-03-30,Store D - Airport,Cheese,Dairy,47,48,5.49
2026-03-30,Store D - Airport,Yogurt,Dairy,82,77,1.86
2026-03-30,Store D - Airport,Chicken,Meat,132,124,7.26
2026-03-30,Store D - Airport,Beef,Meat,46,46,10.57
2026-03-30,Store D - Airport,Bread,Bakery,84,88,2.57
2026-03-30,Store D - Airport,Oranges,Fresh Produce,75,72,2.19
2026-03-30,Store D - Airport,Carrots,Fresh Produce,122,127,1.62
2026-03-30,Store D - Airport,Salmon,Meat,59,56,12.9
2026-03-30,Store D - Airport,Butter,Dairy,74,78,3.74
2026-03-30,Store D - Airport,Muffins,Bakery,65,61,2.98
2026-03-31,Store D - Airport,Apples,Fresh Produce,97,92,2.71
2026-03-31,Store D - Airport,Bananas,Fresh Produce,96,101,1.22
2026-03-31,Store D - Airport,Lettuce,Fresh Produce,101,99,1.76
2026-03-31,Store D - Airport,Tomatoes,Fresh Produce,87,90,2.41
2026-03-31,Store D - Airport,Milk,Dairy,39,36,1.64
2026-03-31,Store D - Airport,Cheese,Dairy,82,84,5.41
2026-03-31,Store D - Airport,Yogurt,Dairy,53,55,1.88
2026-03-31,Store D - Airport,Chicken,Meat,50,50,7.48
2026-03-31,Store D - Airport,Beef,Meat,44,43,10.13
2026-03-31,Store D - Airport,Bread,Bakery,66,64,2.89
2026-03-31,Store D - Airport,Oranges,Fresh Produce,104,100,1.81
2026-03-31,Store D - Airport,Carrots,Fresh Produce,53,50,1.52
